code,target,clip,q_target,weight,y
d1154b52-c698-4358-ba1e-803a74dcca85,DRIAMS-C,2,0.0006976754905202514,0.039989907,0
d1b4b467-9d4e-4f19-a4c6-a80e4f9cc0bf,DRIAMS-C,2,0.00047184158715725107,0.027039273,0
d278e547-7fe4-4800-ac67-cf339e0b1ed4,DRIAMS-C,2,0.00033781708205038354,0.019356292,0
d2f0a027-49ae-4c14-8979-2d6ac96b6b2a,DRIAMS-C,2,0.0026608699921914026,0.15281804,1
d3d7352e-e3b4-4bca-ba93-5f262d184641,DRIAMS-C,2,0.0006655538235046317,0.038147505,0
d5bd8e2b-8fcb-4151-8856-c82390f5c4d2,DRIAMS-C,2,0.0029640387017246974,0.17028126,0
daddd636-1c0e-4039-81b5-807fc4f73f60,DRIAMS-C,2,0.0022123631029975035,0.12700245,0
dccbf860-fb3d-47bd-b696-5360b7388a14,DRIAMS-C,2,0.0019254973076314576,0.11050293,0
e17be8c9-b941-43ae-885b-50fd8f73d5c8,DRIAMS-C,2,0.021775178880639023,1.2750196,1
e2944974-79cf-4457-b042-f56a42fb717c,DRIAMS-C,2,0.0004839493439176598,0.027733454,1
e97bff65-c4cd-4084-8a4c-7043e88d6eae,DRIAMS-C,2,0.0035478897223725817,0.20394239,0
ee38703c-83a0-48ea-88c6-a12f183b858a,DRIAMS-C,2,0.0017421489328961577,0.09996233,0
f6b42fbd-39a9-42c3-9f1b-994978551c4c,DRIAMS-C,2,0.001325108754794463,0.07600134,0
f70be222-eadc-4858-b4d4-6812b2b0e925,DRIAMS-C,2,0.001444949371904477,0.082884714,1
f8a5b57b-4394-483b-b841-206558d12f48,DRIAMS-C,2,0.0006184521280597985,0.03544611,0
f9d2938b-d604-4122-aa81-0be8fb759558,DRIAMS-C,2,0.000559155716540387,0.03204568,1
fe1b2336-de86-414c-98ea-4e492464fb20,DRIAMS-C,2,0.0007094305718853973,0.040664174,0
000a2090-67fb-4556-8d34-3b758508be98,DRIAMS-C,2,0.0014840827667160143,0.08513281,0
0057f21c-94f9-4f35-b8ff-969e187ef1f8,DRIAMS-C,2,0.0016609986091203754,0.09529828,1
006b5b47-cfad-441e-8ffe-b5fc7d54453a,DRIAMS-C,2,0.00035106241785734965,0.020115493,0
00b05126-2b76-4f1d-a7ca-377064762c7d,DRIAMS-C,2,0.0025827033364176984,0.14831717,0
00e1de5d-7492-4cf6-afd0-0b3a920d6fd4,DRIAMS-C,2,0.0005818533244322171,0.033347256,0
016a1cd1-4e65-4824-829d-997064f124bd,DRIAMS-C,2,0.008330037811967521,0.4811424,0
017e030d-b368-4939-9736-f72b8ac15843,DRIAMS-C,2,0.00227919734094692,0.13084789,0
02421046-d69e-4a5d-8aac-31c173c6d733,DRIAMS-C,2,0.0004141727002533591,0.02373314,0
028189bb-7d8a-4461-9478-9e281ffd855d,DRIAMS-C,2,0.032737796090663865,1.9386483,0
02b00da7-10b8-4274-a03f-3c72ea2593e8,DRIAMS-C,2,0.0007481060545408262,0.04288269,0
02c1f5ad-b5a7-48ab-a9d6-e95867d0c46c,DRIAMS-C,2,0.0009701234997655527,0.05562146,0
02e73554-3b10-46b0-8b86-7ac4ee5f7902,DRIAMS-C,2,0.0005498285962815679,0.03151084,1
04471ac7-98b2-4d32-8742-a1ca4987c301,DRIAMS-C,2,0.00023175460536108044,0.0132777,1
04d86435-7323-4740-81f1-d2675f0cdcf2,DRIAMS-C,2,0.0005819225578842803,0.033351228,0
056c1d17-0bd5-4e01-a6af-8db3855c386d,DRIAMS-C,2,0.0007898912597715067,0.045279782,1
05981d73-231f-48eb-bc65-49b69037cd78,DRIAMS-C,2,0.0005153314529386315,0.02953278,0
05a93e02-74eb-4c39-8b5b-3d9c54b8707a,DRIAMS-C,2,0.0006351906680517841,0.036406077,0
05eb1da1-f4a4-4e29-b900-6485fef60010,DRIAMS-C,2,0.0006530081503504587,0.037427958,1
05fa2573-b164-4edf-a853-0f5de4e8c936,DRIAMS-C,2,0.009475740106590762,0.54795116,0
06825752-3af3-4cba-b4e7-6040c08748e1,DRIAMS-C,2,0.0004556260407102296,0.026109604,1
0695b3e8-754c-4c6c-b702-e66ef0e377e6,DRIAMS-C,2,0.005954847434665938,0.34312972,1
06c09947-ac59-4547-9603-14b23860bb0c,DRIAMS-C,2,0.0001572126146162118,0.009006364,0
07223f71-9554-4071-9627-faa2d8eaf6b0,DRIAMS-C,2,0.00833083286534755,0.4811887,0
07296253-c7a6-47bf-9d19-da5b3f0264cf,DRIAMS-C,2,0.0003944209347636702,0.022600869,0
077ff6fb-789d-4286-9204-2d1b54843ebe,DRIAMS-C,2,0.003293661870749699,0.18928039,0
0786f1d1-24e1-402d-8ce4-5c21b871b800,DRIAMS-C,2,0.0039723530849710385,0.22843902,1
0789b762-6d34-4ad7-8169-04e8f91b724e,DRIAMS-C,2,0.0006879652640167077,0.039432947,0
0793f1d4-f464-4e51-8c7e-a60d8166cf3f,DRIAMS-C,2,0.00022252926452955224,0.012749044,0
07adc445-026d-48b5-abac-c5287557b4dd,DRIAMS-C,2,0.0003315595664471345,0.01899763,1
07b59590-1134-4ffd-9886-59ad8d5a417f,DRIAMS-C,2,0.0006272639458287606,0.03595147,1
081e374d-889a-4f88-b298-6fa1501b5ce8,DRIAMS-C,2,0.002346523645087817,0.13472216,0
0834b1ad-352c-4845-8afd-fc0f94f34d69,DRIAMS-C,2,0.0015569370999000472,0.089318536,1
08601f5d-7d14-4874-8e9e-9a40b9208ec0,DRIAMS-C,2,0.0013575780535633125,0.07786614,0
08bec5e3-3f71-4a31-9934-83133bd995bf,DRIAMS-C,2,0.000538755844761277,0.030875918,0
08c3d5f9-bca2-4923-a12d-25eddf226c89,DRIAMS-C,2,0.0018585737795378731,0.10665508,0
08dc2b96-2e4a-478a-883e-bc46f42886c6,DRIAMS-C,2,0.3702093902886961,22.30699,0
092af997-1f97-4c57-b2f4-67798b264e9c,DRIAMS-C,2,0.001257855205973834,0.07213917,0
09a1f63b-5084-4fbc-b5ea-c272c12f9fbf,DRIAMS-C,2,0.000281307116503143,0.016117465,0
09ac731e-7bca-45d6-8512-2663c4115cdf,DRIAMS-C,2,0.0002586161641244178,0.0148170525,0
09e259e6-a195-4cba-9721-f69b22e183a3,DRIAMS-C,2,0.0020208995998672492,0.11598908,1
09e8858d-0104-46b6-bea8-d2e282026c33,DRIAMS-C,2,0.00039801970133502537,0.022807164,0
0a053018-efb4-4413-9baf-9b1e80b1899f,DRIAMS-C,2,0.004464032752417447,0.25684094,0
0a5fd4b5-4bbf-4e2d-bc90-d9d62f9a4ebc,DRIAMS-C,2,0.0003083378258912725,0.017666664,0
0a65472d-6804-4830-af8d-17f38ba2a8c6,DRIAMS-C,2,0.028888368062826717,1.703914,0
0a87a417-2857-4f03-8794-320ffb7d7019,DRIAMS-C,2,0.0022111065880733895,0.12693016,1
0a969df8-d606-4b3c-9848-f182248e40a4,DRIAMS-C,2,0.39071601030673375,22.30699,0
0af0930b-0ae5-485d-ae74-3ecac3f985bf,DRIAMS-C,2,0.010289747990565302,0.595512,0
0b249599-a31d-4455-b003-928796183372,DRIAMS-C,2,0.00133734334603073,0.07670399,0
0ba0dca3-f892-48a6-b7d0-e19f0a853bcd,DRIAMS-C,2,0.01121367943777801,0.64959025,1
0be8660c-c411-4fd4-b5ee-19fca4161563,DRIAMS-C,2,0.007060513121283109,0.40729335,1
0bffe97f-7dc0-4e57-a2ad-41ffbee3ee55,DRIAMS-C,2,0.0007977140696957058,0.045728575,1
0c66b2fb-5a60-4d40-b2c7-772387c4d35e,DRIAMS-C,2,0.001248294671321881,0.07159017,0
0cf8aec7-1aec-4b0b-a1ea-378c97b4bdd6,DRIAMS-C,2,0.0008196204024250694,0.046985373,0
0d00cf96-8eea-4b29-8642-3fedcc436143,DRIAMS-C,2,0.00026271037400101016,0.015051686,1
0d8c1c6b-4700-4824-a7aa-381d2c900752,DRIAMS-C,2,0.004983012134250499,0.28685027,0
0ddaa643-89d4-45b1-a112-3f8e15b8d8f5,DRIAMS-C,2,0.001988646038857976,0.11413421,0
0de10516-ed51-492b-8729-9e975ba35542,DRIAMS-C,2,0.00015012823491110372,0.008600455,0
0de6ca2d-8bf1-4950-9d8c-fa2c12f7bff5,DRIAMS-C,2,0.001648473416715212,0.094578475,0
0dee89d5-a541-4cd8-bce0-de124f565514,DRIAMS-C,2,0.005481463179779704,0.31570208,0
0e30a82f-0a3e-41bc-9f9d-4d16aee55fec,DRIAMS-C,2,0.003462345190385757,0.19900797,0
0e470a5b-8ac3-4037-b073-384b10f560f2,DRIAMS-C,2,0.0005103016273526261,0.029244382,1
0e8e4f02-9116-4837-ab2f-aca35b403ed3,DRIAMS-C,2,0.001671201742941672,0.09588466,0
0ed93ed8-b38d-4205-82af-4eb78aaa341b,DRIAMS-C,2,0.0002930420926882262,0.016790016,0
0f17bb3c-6d60-4705-8048-8d0fb96dd227,DRIAMS-C,2,0.000918656602614513,0.052667923,0
0f18ef2a-9ea2-4b88-8e9b-5977a47302a1,DRIAMS-C,2,0.00047576685673455973,0.027264321,0
0f75ffe6-107a-4581-8ec1-75c08c19572f,DRIAMS-C,2,0.0004642679127154043,0.026605057,0
0f7d4a4f-3359-4746-860f-d60d1ade7098,DRIAMS-C,2,0.0028255637660007595,0.16230346,0
0f8c9329-1d14-47b4-a451-e6afa9980988,DRIAMS-C,2,0.00033731415245082314,0.019327465,0
0fb7823c-2f24-4977-a08a-5c3a6c744bea,DRIAMS-C,2,0.004734388530404486,0.27247003,0
104c5997-416d-42b0-b1a7-6ea85fb81da6,DRIAMS-C,2,0.00320038889665956,0.18390296,1
104f289b-09b7-43b7-b6e2-a7d1175ef617,DRIAMS-C,2,0.0018330697127086537,0.10518883,0
1068a6de-03ae-4563-9626-78b0ef4d83fa,DRIAMS-C,2,0.0006748272356921559,0.038679387,0
109e88d9-615b-43a9-9d12-4ac433a7b579,DRIAMS-C,2,0.00032940795216751013,0.018874306,0
10b0d78c-8dbd-4a5b-ac75-ce7876813eb6,DRIAMS-C,2,0.005125859979253944,0.29511577,0
10dd1efb-8709-4c3c-ad8a-1fd2978cde0a,DRIAMS-C,2,0.10803420616114465,6.9375625,0
10f27684-5711-4a90-80e2-674768db1fbf,DRIAMS-C,2,0.004217867382960531,0.24261767,0
110b3993-142b-42a8-8bd1-9b3b5a8cd215,DRIAMS-C,2,0.0024218531748809334,0.13905759,0
111bea3f-f87e-4826-817c-17f1e68da170,DRIAMS-C,2,0.0010559533331844873,0.060547665,0
116c613c-f8d7-43fb-88f0-96b44dcecdd0,DRIAMS-C,2,0.0014674156259374396,0.08417531,0
1179b326-d724-4a9c-8bce-aff372bcf7f6,DRIAMS-C,2,0.0039983466652027755,0.22993983,0
1240280a-200a-4ac5-accb-87cac2db7321,DRIAMS-C,2,0.0018672544506251358,0.10715416,0
1257ac3f-fa6c-48da-9ecc-c9984c64cc87,DRIAMS-C,2,0.0009371114483808624,0.053726956,1
126bcefd-a831-4396-ae0c-1522ddd6a4a6,DRIAMS-C,2,0.0014123840127724184,0.08101407,0
127d5ce9-6b51-41ae-89a8-52b1aaaea44d,DRIAMS-C,2,0.00032808566451657446,0.018798517,1
133121df-03cd-4c08-acd5-5442032ce147,DRIAMS-C,2,0.008011168888825403,0.46257582,1
135379ab-08dd-45ee-903b-3d74bce67c0d,DRIAMS-C,2,0.0017697428118140653,0.10154844,0
135b90c4-bb04-4af4-b9a4-03aff4a7d74d,DRIAMS-C,2,0.00032308380775584626,0.01851183,0
1370d103-7a8b-4dda-8324-e1850a8ee95d,DRIAMS-C,2,0.0003311684238581939,0.01897521,0
1383f277-7102-4998-a6ee-66ee9684c18f,DRIAMS-C,2,0.0010675632172257425,0.06121408,0
13d19090-a150-4619-8ea8-f086215f1fc3,DRIAMS-C,2,0.0013924228019328885,0.079867505,1
13ddc371-6793-488d-a2d5-c8d2ab0bc9d5,DRIAMS-C,2,0.012797763753623133,0.7425433,1
144ee922-b32c-40f3-b4ba-49da266d4717,DRIAMS-C,2,0.0003369567839236365,0.019306982,0
14685644-5947-44ad-b3f4-06dda143cc92,DRIAMS-C,2,0.0006264932869890263,0.035907272,0
14a576da-4022-4fab-b398-8527a5378307,DRIAMS-C,2,0.006474552929479221,0.37327132,1
14dc5f44-fac6-4709-b2ae-8cc39a495c52,DRIAMS-C,2,0.0012458534126688224,0.07144999,0
153d51f7-fbda-4b95-9c8f-db7f7280f363,DRIAMS-C,2,0.0006340139935401084,0.036338594,0
156142c5-37fd-43ce-a1d6-d6c42770b529,DRIAMS-C,2,0.0023765708089837916,0.13645138,1
159cd303-b1db-4e29-8f52-b1960d1c1fe0,DRIAMS-C,2,0.001135939050750715,0.065139204,1
15b73dee-5583-4ade-92eb-862ca38ce879,DRIAMS-C,2,0.00020817810448808601,0.011926672,1
15ba0bee-15be-42af-9a14-2c2102a82b17,DRIAMS-C,2,0.033915986581965214,2.010867,0
15deba83-0d1d-42f1-8c20-2a509c0516ca,DRIAMS-C,2,0.003223694656880486,0.1852465,0
161b9503-8737-409c-9585-9d89ba1d02cc,DRIAMS-C,2,0.000806301470466714,0.04622124,0
1633ab6d-5239-4542-a1c3-8ff5ac3003a8,DRIAMS-C,2,0.011290008653940376,0.6540624,1
164eba95-ea01-41ba-bd31-0d71dab8bb3d,DRIAMS-C,2,0.0004882836291214479,0.027981957,0
165c4609-3169-457a-9dd8-2f4218ac9d59,DRIAMS-C,2,0.0004299345050466996,0.02463672,0
1696429f-07f4-4b67-91aa-adebf93f0fc2,DRIAMS-C,2,0.000961591531661814,0.05513181,0
16d46692-8f0f-45d3-935b-26a3ecf93215,DRIAMS-C,2,0.0005923055233126955,0.03394665,0
16ef81d7-e3ff-4d40-8752-26a1b419f949,DRIAMS-C,2,0.005727785611677342,0.32997063,1
17061061-27a1-402e-a5aa-13bf9379f4e9,DRIAMS-C,2,0.002297150231564366,0.13188094,0
1785df3f-e69e-4ebd-879d-2911a9c855e4,DRIAMS-C,2,0.008243155847951822,0.4760824,1
1847fc5d-db9b-4fc1-b04e-9279d06d03d0,DRIAMS-C,2,0.0016545800399908593,0.09492941,0
184a3461-cd8a-40c2-b39a-c0c3b25a164e,DRIAMS-C,2,0.0013751517596341043,0.0788755,0
185aaed8-c356-453d-aed6-6cee95fb9195,DRIAMS-C,2,0.0011130998317690317,0.06382806,1
18631e74-2eda-4e78-bf71-996f768fa554,DRIAMS-C,2,0.0040904753531700215,0.2352598,1
1902bd7d-4d75-416c-b8df-93f6a9e286da,DRIAMS-C,2,0.0010822768226526661,0.062058672,0
19251d4e-4f1e-4acb-bbf4-70b255d5cf95,DRIAMS-C,2,0.00341045656897623,0.19601533,0
193955fb-1330-4b10-a38e-29fe202849a1,DRIAMS-C,2,0.001206449781529339,0.069187455,0
19811a1d-e2f0-4ca8-99ca-c170e84e6db7,DRIAMS-C,2,0.000502461205108117,0.028794838,0
19863185-c6e2-46c0-959a-3ed4ba2d6b02,DRIAMS-C,2,0.001369844965164201,0.078570694,1
19cc53a0-544c-457a-8c7c-ae78e8cdaddb,DRIAMS-C,2,0.004352316887564042,0.2503852,1
19f3c311-5440-403e-bba7-c32b3704a946,DRIAMS-C,2,0.0019215109982725993,0.11027372,0
1a1a8038-dc96-4b71-88e7-be73e5bb1432,DRIAMS-C,2,0.0007576971090782352,0.04343288,0
1a363221-322e-4781-a41e-d5670ebeb075,DRIAMS-C,2,0.0004998943186773206,0.028647661,0
1a62267b-318a-4aca-90ea-dd7aa256fcff,DRIAMS-C,2,0.0026234812949709413,0.1506651,0
1a8138a6-195c-4255-a572-2a5bcca368d4,DRIAMS-C,2,0.0014523952424176502,0.083312444,0
1aa2d2a3-4d91-49ef-b642-c9049ae62c4b,DRIAMS-C,2,0.006676080228162405,0.38496786,1
1ab31bd5-c932-47ef-ac03-08ce606764a6,DRIAMS-C,2,0.0022216158604315885,0.1275348,0
1b49d565-c948-4fea-88ce-c542a1ebc43c,DRIAMS-C,2,0.006308100790266049,0.36361408,0
1b54cdc8-626e-4718-a767-fe168292d090,DRIAMS-C,2,0.02754077564219829,1.6221783,0
1b6be42b-ee1c-4dfb-a647-c57c9f497062,DRIAMS-C,2,0.0002441760270879678,0.013989523,0
1bb980ba-a06f-432b-a06f-338d57739ff5,DRIAMS-C,2,0.0006411909024316058,0.0367502,0
1bfac6a8-8c07-4501-b72b-48e5d5748b47,DRIAMS-C,2,0.0006931066480428193,0.039727844,0
1c32872c-ea6d-4a40-a01b-73c6a347d29d,DRIAMS-C,2,0.0023109652278801894,0.1326759,0
1c389a3a-73c4-4c66-b1ac-7e77399c8d7a,DRIAMS-C,2,0.003885993496431075,0.22345334,0
1c3d136d-08eb-4e5b-8cde-9bb1b3b303dc,DRIAMS-C,2,0.00020841871688487886,0.011940461,0
1c6d8f4d-ad19-4caa-9c06-dd7a4c54a9ef,DRIAMS-C,2,0.034458739422200076,2.0441952,0
1c972796-60af-4424-aeca-555c08ad46df,DRIAMS-C,2,0.00045493693890203524,0.026070097,0
1cd78a41-4d45-4abf-b62c-1d96bb9566f1,DRIAMS-C,2,0.0033084428530530978,0.19013265,0
1ce00544-4046-4a48-bbb3-8605257a82fb,DRIAMS-C,2,0.13004645246102006,8.562415,0
1cf723d4-f8d0-4929-9c73-83e8aa8490a1,DRIAMS-C,2,0.00025696549155950903,0.014722455,0
1cff40f4-b574-4878-a1c7-0b2a59ac2553,DRIAMS-C,2,0.0012143551763790167,0.06964137,0
1d0d2b38-4bf6-4d01-9f17-638a7a3b7320,DRIAMS-C,2,0.0008216393639376857,0.047101207,0
1d2cda87-5e28-49c1-94a5-6b894befb762,DRIAMS-C,2,0.0003512390754482696,0.020125618,0
1d4d5420-3b73-411a-992c-dcb2ee050d45,DRIAMS-C,2,0.00015341377912532494,0.008788704,0
1d4ed622-8032-401e-9690-c5fdc4af9fc5,DRIAMS-C,2,0.0008089944375250851,0.04637574,0
1de8fae4-fecf-4171-9b39-8967f6b1519c,DRIAMS-C,2,0.02977120265135101,1.7575839,0
1e7d27e3-444a-4ca6-8a44-8915b218d7ea,DRIAMS-C,2,0.0008077359082775938,0.046303537,1
1e837b71-cf38-44f2-b26c-8751f247cfa8,DRIAMS-C,2,0.0004470208881674164,0.025616266,0
1eb13149-1f20-426a-af37-d291ea10174c,DRIAMS-C,2,0.00043661690144138467,0.025019811,0
1ec1b494-7697-49a1-a162-2af41ec82e5e,DRIAMS-C,2,0.000529131445613261,0.030324053,0
1f15b2d6-2bac-47e1-a8e7-0931603e3656,DRIAMS-C,2,0.037057796656843334,2.2043128,0
1f15d699-612e-458c-8304-443db5405453,DRIAMS-C,2,0.0012022706844395563,0.0689475,1
1f38384b-1e8b-44bd-865a-ef4e0adaf327,DRIAMS-C,2,0.0013931202449020766,0.07990756,0
1f454928-f60f-4b5c-a15a-e330e055f369,DRIAMS-C,2,0.001427230231287065,0.08186686,0
1faaf03b-79e4-46c3-8581-aecb24b757db,DRIAMS-C,2,0.00022260050487560984,0.012753126,0
1fd1c55e-0fd6-4641-9601-b8023e270a4c,DRIAMS-C,2,0.0014509368621983812,0.08322866,1
1ff738e8-199a-41b5-9609-ca1692492617,DRIAMS-C,2,0.004424547318883266,0.254559,1
2007f659-90cf-4b1e-a1bf-592b292a87eb,DRIAMS-C,2,0.000742228707076923,0.04254554,0
202d3b67-3f0d-47a1-9fed-4351a66a0751,DRIAMS-C,2,0.015127348922480676,0.87978506,0
2039fee1-bb28-4a8c-80e8-5a037a19f220,DRIAMS-C,2,0.0005420311233777087,0.031063724,0
204a89de-b03c-400d-a682-a677df423d22,DRIAMS-C,2,0.00030365045108744255,0.017398013,1
20cade06-c28b-4fb1-87d0-4fb0269c7fad,DRIAMS-C,2,0.007427538400318119,0.42862403,1
20d57634-3807-43b4-bf9b-7a0179ab4853,DRIAMS-C,2,0.0040906090608423245,0.23526752,0
2121243a-fd39-4d1d-952d-f1d628f53857,DRIAMS-C,2,0.0004898701928906542,0.028072923,0
2167ab71-fc63-4973-a4a1-f2b2f66b30f0,DRIAMS-C,2,0.004532297033310921,0.26078644,1
2186eda0-3441-4e51-ab18-d95a3c7f4655,DRIAMS-C,2,0.0002213478516154573,0.012681344,0
218e3008-8c1d-41b2-b815-dc1b10da32de,DRIAMS-C,2,0.0018948049447954792,0.10873817,0
221930a9-3930-436a-9d4e-d261343aa5c3,DRIAMS-C,2,0.013690494428415552,0.7950597,0
2234c231-d2cf-4073-9388-913739ef87f9,DRIAMS-C,2,0.00044221734284343193,0.02534088,0
224f0283-8e09-48f5-ad05-d44d41dc2cb6,DRIAMS-C,2,0.0030326507872463194,0.17423496,0
22ba2fab-8f08-41ca-995c-cc248550f566,DRIAMS-C,2,0.0013344015629824268,0.07653503,1
22c71794-b617-43ea-a135-df907f6d2231,DRIAMS-C,2,0.00030747024363632656,0.01761694,0
235269c9-0aa5-4261-bb09-a264ed780a41,DRIAMS-C,2,0.01007383794338078,0.5828892,0
23a6de26-b60d-4b76-a59a-635e2ca7e8da,DRIAMS-C,2,0.017515095650388567,1.0211287,0
23bbf517-32d5-4108-aa56-c7eea098e4c6,DRIAMS-C,2,0.015616977981840675,0.9087129,0
23c752fb-731e-47cd-9874-8181829befc0,DRIAMS-C,2,0.013331829722449768,0.7739492,0
244947df-c293-4ae8-8a63-90b9302f4b3d,DRIAMS-C,2,0.0010324070628826823,0.05919614,1
