code,clip,q_target,weight,y
0f75ffe6-107a-4581-8ec1-75c08c19572f,2,0.0019221284084626838,0.06379643,0
0f7d4a4f-3359-4746-860f-d60d1ade7098,2,0.025650163279865995,0.87207454,0
0f8c9329-1d14-47b4-a451-e6afa9980988,2,0.0026195998090268583,0.08700666,0
0fb7823c-2f24-4977-a08a-5c3a6c744bea,2,0.10488046471803512,3.8814318,0
104c5997-416d-42b0-b1a7-6ea85fb81da6,2,0.003373057103102912,0.11211648,1
104f289b-09b7-43b7-b6e2-a7d1175ef617,2,0.0025961817027807975,0.086226836,0
1068a6de-03ae-4563-9626-78b0ef4d83fa,2,0.003826831534923554,0.12725735,0
109e88d9-615b-43a9-9d12-4ac433a7b579,2,0.0011919001583917278,0.039530855,0
10b0d78c-8dbd-4a5b-ac75-ce7876813eb6,2,0.01496609775088888,0.50331026,0
10dd1efb-8709-4c3c-ad8a-1fd2978cde0a,2,0.05451932517360822,1.9101884,0
10f27684-5711-4a90-80e2-674768db1fbf,2,0.004903035063760447,0.16322173,0
110b3993-142b-42a8-8bd1-9b3b5a8cd215,2,0.006640172769600666,0.2214375,0
111bea3f-f87e-4826-817c-17f1e68da170,2,0.0009957132301731003,0.033017587,0
116c613c-f8d7-43fb-88f0-96b44dcecdd0,2,0.012857089628525834,0.43146047,0
1179b326-d724-4a9c-8bce-aff372bcf7f6,2,0.46874555695464015,12.901064,0
1240280a-200a-4ac5-accb-87cac2db7321,2,0.0006246707580961582,0.020706225,0
1257ac3f-fa6c-48da-9ecc-c9984c64cc87,2,0.002867469635807477,0.09526302,1
126bcefd-a831-4396-ae0c-1522ddd6a4a6,2,0.0021298925840164767,0.07070695,0
127d5ce9-6b51-41ae-89a8-52b1aaaea44d,2,0.0017399468221469662,0.057739187,1
133121df-03cd-4c08-acd5-5442032ce147,2,0.0006810442223222515,0.022576135,1
135379ab-08dd-45ee-903b-3d74bce67c0d,2,0.0009728026174369675,0.032257136,0
135b90c4-bb04-4af4-b9a4-03aff4a7d74d,2,0.0005520979096219709,0.018299295,0
1370d103-7a8b-4dda-8324-e1850a8ee95d,2,0.008686125161940715,0.29026407,0
1383f277-7102-4998-a6ee-66ee9684c18f,2,0.0028911796619368723,0.096053,0
13d19090-a150-4619-8ea8-f086215f1fc3,2,0.0012745533823755367,0.042275652,1
13ddc371-6793-488d-a2d5-c8d2ab0bc9d5,2,0.012799718586153239,0.42951027,1
144ee922-b32c-40f3-b4ba-49da266d4717,2,0.0004834682334294798,0.016023463,0
14685644-5947-44ad-b3f4-06dda143cc92,2,0.002241014635461507,0.074404195,0
14a576da-4022-4fab-b398-8527a5378307,2,0.0033588357225131367,0.11164218,1
14dc5f44-fac6-4709-b2ae-8cc39a495c52,2,0.001967925729168679,0.06531946,0
153d51f7-fbda-4b95-9c8f-db7f7280f363,2,0.0013658991242339591,0.04530964,0
156142c5-37fd-43ce-a1d6-d6c42770b529,2,0.0021274246189574666,0.07062484,1
159cd303-b1db-4e29-8f52-b1960d1c1fe0,2,0.002437063830770327,0.08092915,1
15b73dee-5583-4ade-92eb-862ca38ce879,2,0.006854403359468416,0.228631,1
15ba0bee-15be-42af-9a14-2c2102a82b17,2,0.12478787175940406,4.723212,0
15deba83-0d1d-42f1-8c20-2a509c0516ca,2,0.0018312676759066325,0.06077518,0
161b9503-8737-409c-9585-9d89ba1d02cc,2,0.004531828521352045,0.15080804,0
1633ab6d-5239-4542-a1c3-8ff5ac3003a8,2,0.03508158781103564,1.2043897,1
164eba95-ea01-41ba-bd31-0d71dab8bb3d,2,0.0010149372330630743,0.033655696,0
165c4609-3169-457a-9dd8-2f4218ac9d59,2,0.005197459337490456,0.1730743,0
1696429f-07f4-4b67-91aa-adebf93f0fc2,2,0.07593599532482062,2.722225,0
16d46692-8f0f-45d3-935b-26a3ecf93215,2,0.05827132428749012,2.049781,0
16ef81d7-e3ff-4d40-8752-26a1b419f949,2,0.0005083284995010068,0.016847817,1
17061061-27a1-402e-a5aa-13bf9379f4e9,2,0.04315405136774084,1.4940252,0
1785df3f-e69e-4ebd-879d-2911a9c855e4,2,0.057263094058647726,2.0121608,1
1847fc5d-db9b-4fc1-b04e-9279d06d03d0,2,0.021591189907889035,0.73102903,0
184a3461-cd8a-40c2-b39a-c0c3b25a164e,2,0.0006467440112313657,0.02143837,0
185aaed8-c356-453d-aed6-6cee95fb9195,2,0.005063487188847732,0.16859035,1
18631e74-2eda-4e78-bf71-996f768fa554,2,0.012937420883762525,0.43419158,1
1902bd7d-4d75-416c-b8df-93f6a9e286da,2,0.009065534437248602,0.30305877,0
19251d4e-4f1e-4acb-bbf4-70b255d5cf95,2,0.002165747114023528,0.07189981,0
193955fb-1330-4b10-a38e-29fe202849a1,2,0.0010581799364124582,0.035091158,0
19811a1d-e2f0-4ca8-99ca-c170e84e6db7,2,0.00477029524669036,0.15878165,0
19863185-c6e2-46c0-959a-3ed4ba2d6b02,2,0.010007568038212187,0.3348691,1
19cc53a0-544c-457a-8c7c-ae78e8cdaddb,2,0.035275294641484586,1.2112831,1
19f3c311-5440-403e-bba7-c32b3704a946,2,0.0008608351931808439,0.028541213,0
1a1a8038-dc96-4b71-88e7-be73e5bb1432,2,0.009594030946719175,0.32089743,0
1a363221-322e-4781-a41e-d5670ebeb075,2,0.004926280659381159,0.16399941,0
1a62267b-318a-4aca-90ea-dd7aa256fcff,2,0.16959260989906197,6.76541,0
1a8138a6-195c-4255-a572-2a5bcca368d4,2,0.00274494589200166,0.09118133,0
1aa2d2a3-4d91-49ef-b642-c9049ae62c4b,2,0.010699261456496165,0.35826457,1
1ab31bd5-c932-47ef-ac03-08ce606764a6,2,0.0009886898571359896,0.032784462,0
1b49d565-c948-4fea-88ce-c542a1ebc43c,2,0.05435155751760149,1.9039725,0
1b54cdc8-626e-4718-a767-fe168292d090,2,0.16215155492202732,6.411122,0
1b6be42b-ee1c-4dfb-a647-c57c9f497062,2,0.004142359993335758,0.13779357,0
1bb980ba-a06f-432b-a06f-338d57739ff5,2,0.003990552289238568,0.13272354,0
1bfac6a8-8c07-4501-b72b-48e5d5748b47,2,0.08234049448044772,2.9724207,0
1c32872c-ea6d-4a40-a01b-73c6a347d29d,2,0.007292696126061117,0.2433578,0
1c389a3a-73c4-4c66-b1ac-7e77399c8d7a,2,0.02345804551140268,0.79575485,0
1c3d136d-08eb-4e5b-8cde-9bb1b3b303dc,2,0.0031291866601221726,0.103985064,0
1c6d8f4d-ad19-4caa-9c06-dd7a4c54a9ef,2,0.6243905763588056,12.901064,0
1c972796-60af-4424-aeca-555c08ad46df,2,0.00045129441824776637,0.014956652,0
1cd78a41-4d45-4abf-b62c-1d96bb9566f1,2,0.08625027270894174,3.1268828,0
1ce00544-4046-4a48-bbb3-8605257a82fb,2,0.0021737795529137172,0.072167054,0
1cf723d4-f8d0-4929-9c73-83e8aa8490a1,2,0.005863557887868306,0.19538608,0
1cff40f4-b574-4878-a1c7-0b2a59ac2553,2,0.009597982085046143,0.32103088,0
1d0d2b38-4bf6-4d01-9f17-638a7a3b7320,2,0.003064742451429141,0.10183696,0
1d2cda87-5e28-49c1-94a5-6b894befb762,2,0.0033538999562407468,0.111477576,0
1d4d5420-3b73-411a-992c-dcb2ee050d45,2,0.002015323148688013,0.06689586,0
1d4ed622-8032-401e-9690-c5fdc4af9fc5,2,0.0014906556633872718,0.049454246,0
1de8fae4-fecf-4171-9b39-8967f6b1519c,2,0.028236575059818247,0.9625645,0
1e7d27e3-444a-4ca6-8a44-8915b218d7ea,2,0.0005018956768920884,0.016634505,1
1e837b71-cf38-44f2-b26c-8751f247cfa8,2,0.004071420879296725,0.13542417,0
1eb13149-1f20-426a-af37-d291ea10174c,2,0.002575651321223566,0.0855432,0
1ec1b494-7697-49a1-a162-2af41ec82e5e,2,0.0029657512122871505,0.09853784,0
1f15b2d6-2bac-47e1-a8e7-0931603e3656,2,0.03719334653184479,1.2796893,0
1f15d699-612e-458c-8304-443db5405453,2,0.015095129021204972,0.5077161,1
1f38384b-1e8b-44bd-865a-ef4e0adaf327,2,0.002771332058756075,0.09206026,0
1f454928-f60f-4b5c-a15a-e330e055f369,2,0.05900135228473998,2.077071,0
1faaf03b-79e4-46c3-8581-aecb24b757db,2,0.0008635198110878168,0.028630298,0
1fd1c55e-0fd6-4641-9601-b8023e270a4c,2,0.004389095923608644,0.14603731,1
1ff738e8-199a-41b5-9609-ca1692492617,2,0.004080772339831265,0.1357365,1
2007f659-90cf-4b1e-a1bf-592b292a87eb,2,0.018414440059359542,0.62145364,0
202d3b67-3f0d-47a1-9fed-4351a66a0751,2,0.008413372614150847,0.28107217,0
2039fee1-bb28-4a8c-80e8-5a037a19f220,2,0.006347011918561131,0.21159868,0
204a89de-b03c-400d-a682-a677df423d22,2,0.0008758857468730827,0.029040655,1
20cade06-c28b-4fb1-87d0-4fb0269c7fad,2,0.004389192043093265,0.14604051,1
20d57634-3807-43b4-bf9b-7a0179ab4853,2,0.020195297052773998,0.6827931,0
2121243a-fd39-4d1d-952d-f1d628f53857,2,0.0011715078461379683,0.038853724,0
2167ab71-fc63-4973-a4a1-f2b2f66b30f0,2,0.004240981240407942,0.14108813,1
2186eda0-3441-4e51-ab18-d95a3c7f4655,2,0.00033083533720120763,0.010963115,0
218e3008-8c1d-41b2-b815-dc1b10da32de,2,0.007216388025053926,0.24079289,0
221930a9-3930-436a-9d4e-d261343aa5c3,2,0.005697927958963498,0.18983531,0
2234c231-d2cf-4073-9388-913739ef87f9,2,0.00087059659316244,0.028865136,0
224f0283-8e09-48f5-ad05-d44d41dc2cb6,2,0.007314575663172369,0.24409331,0
22ba2fab-8f08-41ca-995c-cc248550f566,2,0.001042711179722946,0.034577653,1
22c71794-b617-43ea-a135-df907f6d2231,2,0.001888726765187494,0.06268571,0
235269c9-0aa5-4261-bb09-a264ed780a41,2,0.0017578356170220163,0.058333863,0
23a6de26-b60d-4b76-a59a-635e2ca7e8da,2,0.012603934114837173,0.4228566,0
23bbf517-32d5-4108-aa56-c7eea098e4c6,2,0.054458941064673756,1.9079509,0
23c752fb-731e-47cd-9874-8181829befc0,2,0.0023083964009925624,0.07664652,0
244947df-c293-4ae8-8a63-90b9302f4b3d,2,0.003456791527591556,0.114909366,1
246bd25c-f192-4d42-b26b-56ca65298b3a,2,0.02642032918526867,0.8989698,1
248ebd4a-2617-4078-b412-585dc3c9c4e4,2,0.005591244654605913,0.186261,0
24c6888a-2394-480f-97f2-ee30f3c0e67a,2,0.0005447988724675218,0.018057235,0
24ecf258-39ec-462b-855d-24616bb928c3,2,0.01544831469366315,0.5197817,0
24f826a7-2412-4057-98ad-7133b4997534,2,0.002496510551598301,0.082908176,1
252487d1-7bd1-4e02-9343-85fcefc06732,2,0.0049399001938813004,0.16445506,1
2543c85c-5a9b-4be3-af8e-3f9790943f38,2,0.0014302860824635544,0.047448546,0
25acf86e-c65d-4c64-b445-5222ff0d33c4,2,0.0005384538602999367,0.017846817,1
25e2366d-941d-4564-998d-139967a10ae2,2,0.008749238577863788,0.29239175,0
2621e5ff-16ff-4d53-ae3f-97f087917783,2,0.017934200947524705,0.6049505,0
2662ac78-1a7f-4d3e-a347-5abf89b4da8e,2,0.0015646856147275988,0.051914126,1
26667b76-af08-43aa-8b77-aedb3305eaac,2,0.017926221461438057,0.6046764,0
2670d3b3-bf49-471d-b73a-3d2d8e03e7a4,2,0.0017762187943486615,0.058944996,0
2694bfef-6b69-452a-b46a-d17d4ebbfe3b,2,0.0053769684190392,0.17908424,1
26b477b4-ac61-4079-9d42-09b59314d5e8,2,0.00430135213617782,0.14310522,0
2769e847-40a6-4a0e-8986-cc82392b808e,2,0.000446614004830775,0.014801466,0
2787deb5-4b41-4651-8957-927a7fc9ffcc,2,0.0191987454564112,0.64844066,0
2801bffe-79e0-4650-a748-8e5c01763b12,2,0.02122994058492674,0.7185326,0
28e896a9-b4d5-406f-84fb-9e506df2da97,2,0.002664540788434839,0.08850331,0
2970cf63-a00a-46bd-922b-80919de60b53,2,0.0034028693107860655,0.11311079,0
297d8d58-3ac1-4de2-a912-25287b111c2b,2,0.00808865753127881,0.2701357,0
298ab955-b491-45eb-bc05-ca9661f7a2c5,2,0.002135020472694347,0.070877545,0
2a18329d-98fa-4c3d-bd28-d493ef748c26,2,0.002672639013391439,0.08877301,1
2a7cacad-32a5-47ae-abe0-d227392c7c3d,2,0.001952862809444651,0.06481852,0
2b1e3f18-7aae-4550-9686-a60eaac5c964,2,0.0027043523908840106,0.08982924,0
2b4f242b-5ec9-4d79-a826-cb53288180cf,2,0.0013453567084827655,0.04462729,0
2b57c556-8618-46e1-98b2-ad15c8deb902,2,0.0030588140804784147,0.10163936,0
2b622b60-cfcd-461b-a9bb-de3018583f02,2,0.002399147851341106,0.079667024,0
2c296a99-5828-4417-89c7-004ac4748034,2,0.005629766707514688,0.18755156,0
2c5572c9-752a-451f-bae1-aa3f670e9919,2,0.001117862486304127,0.037072554,0
2cd35962-81d3-4fd5-b631-9c4d03c50f97,2,0.0023333145764768437,0.07747582,0
2cd5cf17-c5d9-473f-a64c-5641b4947536,2,0.0008981245768987978,0.029778663,1
2d594413-71af-469f-af2d-fd8718ab0952,2,0.0003214974214774068,0.010653579,1
2d5b3de0-ef9f-4b69-807c-112fef177ebb,2,0.004128097220945046,0.13731717,0
2d681785-5dd1-4dc1-aec9-2dbc8a346778,2,0.033705380980627184,1.1554949,1
2dcd1702-48f8-480b-8691-28418e927858,2,0.04201494393083134,1.4528589,1
2dfc5ee2-6498-4530-b28a-405d29377c3f,2,0.0011324365302970115,0.037556432,0
2e4812a6-be25-4bba-9a9c-25112ae03b3d,2,0.0023831471630284214,0.07913443,1
2e5bb897-0db4-432b-885d-3ac15cdde7a3,2,0.024155680032448237,0.8200062,1
2e5c5cd1-a5e2-4248-bdaf-ab4e028d70b9,2,0.0030663305417947826,0.101889886,1
2f3fc4b2-ea3e-4f2c-8fde-5916c2b00f06,2,0.0008895582872011935,0.029494382,0
2f543104-eeda-418f-9e43-ec2d0932f6e9,2,0.0031278017196764932,0.1039389,1
2f8d9325-97ed-4850-a977-42f60f3ca1d8,2,0.0027113009900875135,0.09006068,1
2fb03e5a-ce1f-4977-97f0-5c5536d97b55,2,0.12449782778241665,4.710673,1
301c6fec-85e3-4609-9114-286790d79ac9,2,0.0011152441738470971,0.036985625,0
309f672c-3352-416d-ac6b-c248c30de4d8,2,0.039830394907905395,1.3741845,0
3153b568-daa8-4207-a764-a0520a4e82b6,2,0.008651357410633935,0.2890921,0
3159e4a7-acbc-48fe-9818-be5fe392ed9e,2,0.003330695149050935,0.110703714,0
31f05244-ed9d-49a0-b661-1951ae8a0aed,2,0.013017078995778216,0.43690026,0
3211875f-1466-483c-9a2e-340b0694cd71,2,0.0033949285190877122,0.112845935,1
3220423b-90ad-47bf-ae66-2a6d543c6406,2,0.0008948340977756183,0.029669464,0
3220c278-45da-47ed-bf96-f527bc3d52ea,2,0.002849232300848387,0.0946554,1
